Area_Type,Area_Name,Year,Time_Period,Ownership,NAICS_Level,NAICS_Code,Industry_Name,Establishments,Average_Monthly_Employment,1st_Month_Emp,2nd_Month_Emp,3rd_Month_Emp,Total_Wages,Average_Weekly_Wages
County,Del Norte County,2021,Annual,Private,6,114112,Shellfish Fishing,22,34,0,0,0,3900508,2201
County,Del Norte County,2021,Annual,Private,4,1141,Fishing,41,73,0,0,0,6559199,1718
County,Del Norte County,2021,Annual,Federal Government,4,9241,Administration of Environmental Programs,1,45,0,0,0,3778225,1603
County,Del Norte County,2021,Annual,Federal Government,2,1028,Public Administration,4,58,0,0,0,4433207,1470
County,Del Norte County,2021,Annual,Federal Government,4,9231,Administration of Human Resource Program,1,4,0,0,0,291734,1374
County,Del Norte County,2021,Annual,Private,4,5173,Wired and Wireless Telecommunications Carriers,6,30,0,0,0,2052276,1319
County,Del Norte County,2021,Annual,State Government,3,922,"Justice, Public Order, and Safety Activi",41,1358,0,0,0,92443385,1309
County,Del Norte County,2021,Annual,Private,6,114111,Finfish Fishing,19,39,0,0,0,2658691,1300
County,Del Norte County,2021,Annual,Federal Government,1,102,Service-Providing,9,152,0,0,0,9845431,1243
County,Del Norte County,2021,Annual,Private,3,621,Ambulatory Health Care Services,28,327,0,0,0,20346952,1195
County,El Dorado County,2021,Annual,Private,6,523120,Securities Brokerage,16,54,0,0,0,13692896,4861
County,El Dorado County,2021,Annual,Private,6,523930,Investment Advice,23,45,0,0,0,9567197,4066
County,El Dorado County,2021,Annual,Private,6,522292,Real Estate Credit,12,31,0,0,0,5610510,3490
County,El Dorado County,2021,Annual,Federal Government,5,92212,Police Protection,1,4,0,0,0,576607,3094
County,El Dorado County,2021,Annual,Private,4,2211,Power Generation and Supply,7,194,0,0,0,30408011,3010
County,El Dorado County,2021,Annual,Private,4,5222,Nondepository Credit Intermediation,17,38,0,0,0,5747931,2935
County,El Dorado County,2021,Annual,Private,6,541820,Public Relations Agencies,6,9,0,0,0,1322449,2906
County,El Dorado County,2021,Annual,Private,2,22,Utilities,14,225,0,0,0,32942563,2816
County,El Dorado County,2021,Annual,Private,6,621111,"Offices of Physicians, ex. Mental Health",89,729,0,0,0,100305383,2648
County,El Dorado County,2021,Annual,Private,4,6211,Offices of Physicians,93,743,0,0,0,101239816,2622
County,Fresno County,2021,Annual,Private,4,5231,Security & Commodity Investment Activity,38,218,0,0,0,47714320,4206
County,Fresno County,2021,Annual,Private,5,52312,Securities Brokerage,23,108,0,0,0,23256270,4128
County,Fresno County,2021,Annual,Private,5,51512,Television Broadcasting,12,809,0,0,0,148672796,3536
County,Fresno County,2021,Annual,Private,3,515,Broadcasting (except Internet),32,1237,0,0,0,182944710,2845
County,Fresno County,2021,Annual,Private,4,2211,Power Generation and Supply,19,253,0,0,0,34119189,2596
County,Fresno County,2021,Annual,Private,3,211,Oil and Gas Extraction,3,65,0,0,0,8508252,2520
County,Fresno County,2021,Annual,Private,6,424130,Industrial Paper Merchant Wholesalers,8,190,0,0,0,24915939,2519
County,Fresno County,2021,Annual,Private,3,523,Financial Investment & Related Activity,154,560,0,0,0,72985662,2508
County,Fresno County,2021,Annual,Private,4,4241,Paper/Paper Product Merchant Wholesalers,16,224,0,0,0,28505193,2446
County,Fresno County,2021,Annual,Federal Government,5,92213,Legal Counsel and Prosecution,2,57,0,0,0,7202196,2426
County,Glenn County,2021,Annual,Private,2,22,Utilities,4,54,0,0,0,7594923,2726
County,Glenn County,2021,Annual,Private,5,52421,Insurance Agencies and Brokerages,9,32,0,0,0,3085108,1854
County,Glenn County,2021,Annual,Private,3,237,Heavy and Civil Engineering Construction,5,39,0,0,0,3720578,1842
County,Glenn County,2021,Annual,Private,3,524,Insurance Carriers & Related Activities,12,63,0,0,0,5994970,1837
County,Glenn County,2021,Annual,Private,5,62111,Offices of Physicians,6,35,0,0,0,3090185,1718
County,Glenn County,2021,Annual,Federal Government,4,9241,Administration of Environmental Programs,4,109,0,0,0,9454820,1663
County,Glenn County,2021,Annual,Private,6,115112,"Soil Preparation, Planting, Cultivating",8,54,0,0,0,4440663,1596
County,Glenn County,2021,Annual,Federal Government,2,1028,Public Administration,7,119,0,0,0,9826595,1592
County,Glenn County,2021,Annual,Private,5,42491,Farm Supplies Merchant Wholesalers,11,118,0,0,0,9392968,1530
County,Glenn County,2021,Annual,Private,2,52,Finance and Insurance,24,113,0,0,0,8709033,1483
County,Humboldt County,2021,Annual,Federal Government,3,813,Membership Organizations & Associations,1,0,0,0,0,70683,4078
County,Humboldt County,2021,Annual,Private,4,5231,Security & Commodity Investment Activity,16,55,0,0,0,11319476,3952
County,Humboldt County,2021,Annual,Private,5,53112,Lessors of Nonresidential Buildings,6,21,0,0,0,3487874,3194
County,Humboldt County,2021,Annual,Private,3,523,Financial Investment & Related Activity,31,101,0,0,0,14234436,2708
County,Humboldt County,2021,Annual,Federal Government,5,92113,Public Finance Activities,1,1,0,0,0,126815,2439
County,Humboldt County,2021,Annual,Private,6,448150,Clothing Accessories Stores,6,16,0,0,0,2001375,2381
County,Humboldt County,2021,Annual,Private,5,52231,Mortgage and Nonmortgage Loan Brokers,5,15,0,0,0,1868687,2331
County,Humboldt County,2021,Annual,Private,5,42469,Other Chemical Merchant Wholesalers,3,56,0,0,0,6359843,2184
County,Humboldt County,2021,Annual,Federal Government,6,922110,Courts,2,3,0,0,0,338228,2168
County,Humboldt County,2021,Annual,Private,5,23731,"Highway, Street, and Bridge Construction",13,251,0,0,0,28140486,2159
County,Imperial County,2021,Annual,Federal Government,5,92219,Other Justice and Safety Activities,1,7,0,0,0,1028181,2929
County,Imperial County,2021,Annual,Private,5,23713,Power/Communication System Construction,3,24,0,0,0,3238398,2551
County,Imperial County,2021,Annual,Federal Government,6,922120,Police Protection,12,1816,0,0,0,222301025,2355
County,Imperial County,2021,Annual,Federal Government,4,9221,"Justice, Public Order, and Safety Activi",17,1865,0,0,0,227845084,2350
County,Imperial County,2021,Annual,Federal Government,5,92213,Legal Counsel and Prosecution,3,19,0,0,0,2255753,2293
County,Imperial County,2021,Annual,Federal Government,2,1028,Public Administration,32,2193,0,0,0,254008622,2227
County,Imperial County,2021,Annual,Federal Government,1,102,Service-Providing,49,2426,0,0,0,268441459,2128
County,Imperial County,2021,Annual,Private,4,2211,Power Generation and Supply,5,429,0,0,0,45883514,2058
County,Imperial County,2021,Annual,Federal Government,2,1023,Financial Activities,1,4,0,0,0,458711,2036
County,Imperial County,2021,Annual,Private,3,221,Utilities,15,480,0,0,0,50767014,2034
County,Inyo County,2021,Annual,Private,4,6211,Offices of Physicians,12,30,0,0,0,5603303,3562
County,Inyo County,2021,Annual,Private,4,5411,Legal Services,7,34,0,0,0,4189157,2341
County,Inyo County,2021,Annual,Private,2,22,Utilities,11,146,0,0,0,17748236,2331
County,Inyo County,2021,Annual,Private,4,4247,Petroleum Merchant Wholesalers,3,28,0,0,0,2458631,1674
County,Inyo County,2021,Annual,Federal Government,3,924,Administration of Environmental Programs,5,144,0,0,0,11689788,1560
County,Inyo County,2021,Annual,Federal Government,2,1028,Public Administration,6,144,0,0,0,11690312,1559
County,Inyo County,2021,Annual,State Government,5,92612,Transportation Program Administration,22,316,0,0,0,23781903,1447
County,Inyo County,2021,Annual,State Government,4,9221,"Justice, Public Order, and Safety Activi",3,56,0,0,0,4161257,1440
County,Inyo County,2021,Annual,Federal Government,1,102,Service-Providing,16,280,0,0,0,20244357,1391
County,Inyo County,2021,Annual,Private,4,5413,Architectural and Engineering Services,4,17,0,0,0,1210875,1383
County,Kern County,2021,Annual,Private,5,52311,Investment Banking & Securities Dealing,9,36,0,0,0,9103078,4840
County,Kern County,2021,Annual,Private,6,523140,Commodity Contracts Brokerage,4,42,0,0,0,8506914,3926
County,Kern County,2021,Annual,Private,4,5231,Security & Commodity Investment Activity,42,154,0,0,0,29914345,3727
County,Kern County,2021,Annual,Private,4,4889,Other Support Activities for Transport,16,330,0,0,0,62619794,3645
County,Kern County,2021,Annual,Federal Government,6,922130,Legal Counsel and Prosecution,1,1,0,0,0,187435,3605
County,Kern County,2021,Annual,Private,6,522292,Real Estate Credit,35,213,0,0,0,35221373,3184
County,Kern County,2021,Annual,Private,6,523120,Securities Brokerage,30,77,0,0,0,12304353,3093
County,Kern County,2021,Annual,Private,3,523,Financial Investment & Related Activity,83,260,0,0,0,38048650,2818
County,Kern County,2021,Annual,Private,5,23713,Power/Communication System Construction,10,301,0,0,0,43582818,2784
County,Kern County,2021,Annual,Private,6,211130,Natural Gas Extraction,10,811,0,0,0,116369677,2758
County,Kings County,2021,Annual,Private,6,522292,Real Estate Credit,3,29,0,0,0,3848026,2597
County,Kings County,2021,Annual,Private,5,52231,Mortgage and Nonmortgage Loan Brokers,4,15,0,0,0,1873189,2375
County,Kings County,2021,Annual,Private,5,52229,Other Nondeposit Credit Intermediation,8,47,0,0,0,5656016,2314
County,Kings County,2021,Annual,Private,2,55,Management of Companies and Enterprises,5,165,0,0,0,19267567,2252
County,Kings County,2021,Annual,Federal Government,5,54162,Environmental Consulting Services,1,18,0,0,0,2122163,2236
County,Kings County,2021,Annual,Private,4,5415,Computer Systems Design and Rel Services,10,91,0,0,0,9695377,2060
County,Kings County,2021,Annual,Federal Government,4,9261,Administration of Economic Programs,3,26,0,0,0,2594892,1944
County,Kings County,2021,Annual,Federal Government,6,926140,Agricultural Commodity/Market Regulation,2,26,0,0,0,2594892,1944
County,Kings County,2021,Annual,Private,6,441110,New Car Dealers,6,254,0,0,0,23217715,1759
County,Kings County,2021,Annual,Private,4,5241,Insurance Carriers,5,28,0,0,0,2493212,1738
County,Lake County,2021,Annual,Private,3,221,Utilities,11,358,0,0,0,52071423,2800
County,Lake County,2021,Annual,Private,4,5417,Scientific Research and Development Svc,3,14,0,0,0,1430622,1931
County,Lake County,2021,Annual,Private,6,238212,Nonresidential Electrical Contractors,5,46,0,0,0,4523783,1895
County,Lake County,2021,Annual,Private,4,5173,Wired and Wireless Telecommunications Carriers,5,55,0,0,0,4923607,1722
County,Lake County,2021,Annual,Private,5,54161,Management Consulting Services,10,21,0,0,0,1842742,1708
County,Lake County,2021,Annual,Private,4,5416,Management & Technical Consulting Svc,15,24,0,0,0,2066636,1685
County,Lake County,2021,Annual,Federal Government,4,9231,Administration of Human Resource Program,1,9,0,0,0,688108,1512
County,Lake County,2021,Annual,Private,5,55111,Management of Companies and Enterprises,6,78,0,0,0,6111321,1507
County,Lake County,2021,Annual,Private,5,62149,Other Outpatient Care Centers,5,258,0,0,0,20221017,1506
County,Lake County,2021,Annual,Private,4,6214,Outpatient Care Centers,8,266,0,0,0,20647881,1494
County,Lassen County,2021,Annual,Federal Government,4,7139,Other Amusement & Recreation Industries,1,1,0,0,0,115620,2223
County,Lassen County,2021,Annual,Private,5,54151,Computer Systems Design and Rel Services,3,7,0,0,0,777767,2063
County,Lassen County,2021,Annual,Federal Government,5,92214,Correctional Institutions,1,254,0,0,0,22465190,1704
County,Lassen County,2021,Annual,Federal Government,3,924,Administration of Environmental Programs,3,198,0,0,0,16290106,1580
County,Lassen County,2021,Annual,Private,2,52,Finance and Insurance,21,86,0,0,0,6586413,1479
County,Lassen County,2021,Annual,Federal Government,2,1026,Leisure and Hospitality,2,2,0,0,0,173363,1429
County,Lassen County,2021,Annual,Private,3,522,Credit Intermediation & Related Activity,11,51,0,0,0,3668972,1372
County,Lassen County,2021,Annual,Private,4,5416,Management & Technical Consulting Svc,8,19,0,0,0,1296607,1342
County,Lassen County,2021,Annual,Local Government,4,9221,"Justice, Public Order, and Safety Activi",5,120,0,0,0,8371423,1338
County,Lassen County,2021,Annual,Federal Government,3,923,Administration of Human Resource Program,1,5,0,0,0,341283,1335
County,Los Angeles County,2021,Annual,Private,5,51919,All Other Information Services,33,2364,0,0,0,2393856108,19475
County,Los Angeles County,2021,Annual,Private,6,336111,Automobile Manufacturing,18,312,0,0,0,209207011,12878
County,Los Angeles County,2021,Annual,Private,5,52311,Investment Banking & Securities Dealing,342,2275,0,0,0,1069649367,9042
County,Los Angeles County,2021,Annual,Private,6,523920,Portfolio Management,748,6920,0,0,0,2897790171,8053
County,Los Angeles County,2021,Annual,Private,6,711211,Sports Teams and Clubs,61,2679,0,0,0,1108081191,7956
County,Los Angeles County,2021,Annual,Private,6,551111,Offices of Bank Holding Companies,24,89,0,0,0,36039755,7824
County,Los Angeles County,2021,Annual,Private,4,7115,Independent Artists/Writers/Performers,13292,12940,0,0,0,5045228288,7498
County,Los Angeles County,2021,Annual,Private,4,5231,Security & Commodity Investment Activity,877,7660,0,0,0,2643730203,6637
County,Los Angeles County,2021,Annual,Private,3,523,Financial Investment & Related Activity,3750,24899,0,0,0,8457936415,6532
County,Los Angeles County,2021,Annual,Private,4,5239,Other Financial Investment Activities,2865,17160,0,0,0,5793297435,6492
County,Madera County,2021,Annual,Private,5,48851,Freight Transportation Arrangement,4,26,0,0,0,4803881,3599
County,Madera County,2021,Annual,Private,5,62111,Offices of Physicians,66,604,0,0,0,98033424,3120
County,Madera County,2021,Annual,Private,3,221,Utilities,8,244,0,0,0,36414201,2876
County,Madera County,2021,Annual,Private,5,52231,Mortgage and Nonmortgage Loan Brokers,4,26,0,0,0,3762023,2756
County,Madera County,2021,Annual,Private,4,5223,Activities Rel to Credit Intermediation,10,47,0,0,0,4506291,1860
County,Madera County,2021,Annual,Private,3,621,Ambulatory Health Care Services,166,1632,0,0,0,152928318,1802
County,Madera County,2021,Annual,Private,5,23812,Steel and Precast Concrete Contractors,4,160,0,0,0,14710496,1772
County,Madera County,2021,Annual,Private,5,23622,Commercial Building Construction,8,88,0,0,0,8047077,1769
County,Madera County,2021,Annual,Private,6,425120,Wholesale Trade Agents and Brokers,10,29,0,0,0,2690001,1759
County,Madera County,2021,Annual,Private,4,4249,Misc Nondurable Goods Merchant Whsle,11,87,0,0,0,7721716,1715
County,Marin County,2021,Annual,Private,3,533,"Lessors, Nonfinancial Intangible Assets",3,3,0,0,0,1472693,10963
County,Marin County,2021,Annual,Private,5,52392,Portfolio Management,96,439,0,0,0,236818384,10378
County,Marin County,2021,Annual,Private,6,541714,Research and Development in Biotechnology (except Nanobiotechnology),23,529,0,0,0,191306538,6960
County,Marin County,2021,Annual,Private,4,5239,Other Financial Investment Activities,266,1004,0,0,0,353933548,6781
County,Marin County,2021,Annual,Private,3,523,Financial Investment & Related Activity,318,1298,0,0,0,442854967,6560
County,Marin County,2021,Annual,Private,6,561312,Executive Search Services,19,26,0,0,0,8569748,6379
County,Marin County,2021,Annual,Private,4,5112,Software Publishers,68,1496,0,0,0,475278094,6111
County,Marin County,2021,Annual,Private,4,5231,Security & Commodity Investment Activity,52,295,0,0,0,88921419,5807
County,Marin County,2021,Annual,Private,5,42384,Industrial Supplies Merchant Wholesalers,6,23,0,0,0,6700852,5623
County,Marin County,2021,Annual,Private,3,511,Publishing Industries,106,1762,0,0,0,496852034,5423
County,Mariposa County,2021,Annual,Private,3,237,Heavy and Civil Engineering Construction,5,48,0,0,0,4790305,1903
County,Mariposa County,2021,Annual,Private,6,238911,Residential Site Preparation Contractors,5,5,0,0,0,406609,1646
County,Mariposa County,2021,Annual,Federal Government,4,9221,"Justice, Public Order, and Safety Activi",1,2,0,0,0,157581,1581
County,Mariposa County,2021,Annual,Private,4,2389,Other Specialty Trade Contractors,7,19,0,0,0,1376711,1412
County,Mariposa County,2021,Annual,Federal Government,2,1028,Public Administration,6,23,0,0,0,1584723,1345
County,Mariposa County,2021,Annual,Federal Government,3,924,Administration of Environmental Programs,3,20,0,0,0,1380152,1344
County,Mariposa County,2021,Annual,Private,6,237110,Water and Sewer System Construction,3,20,0,0,0,1325284,1296
County,Mariposa County,2021,Annual,Federal Government,5,49111,Postal Service,7,16,0,0,0,1008218,1212
County,Mariposa County,2021,Annual,Federal Government,1,102,Service-Providing,15,618,0,0,0,38486660,1197
County,Mariposa County,2021,Annual,Federal Government,2,71,"Arts, Entertainment, and Recreation",2,580,0,0,0,35893719,1191
County,Mendocino County,2021,Annual,Private,3,325,Chemical Manufacturing,8,65,0,0,0,9696590,2851
County,Mendocino County,2021,Annual,Federal Government,6,928120,International Affairs,1,1,0,0,0,70774,2722
County,Mendocino County,2021,Annual,Private,6,522292,Real Estate Credit,4,12,0,0,0,1464493,2449
